GENE	921	Mel202	Mel270	Mel285	MP38	MP41	MP46	OMM1	OMM23	OMM25
SUPT20H	-1.321	-17.465	-9.493	-25.749	11.995	-2.599	-3.703	-19.372	-12.631	-20.423
SUPT3H	-10.215	-14.527	-13.569	-4.465	-12.608	-15.805	-0.205	-8.501	-12.586	-13.74
SUPT4H1	-0.274	-9.373	25.987	0.357	-1.896	15.275	1.526	27.545	17.228	25.23
SUPT5H	21.073	23.093	47.031	12.198	40.371	50.758	10.075	57.426	72.884	61.418
SUPT6H	16.334	34.726	34.493	14.114	36.377	24.841	3.453	49.07	54.97	56.841
SUPT7L	-8.789	-20.438	-15.831	-18.926	-7.071	-12.875	-6.358	-9.367	-11.487	-16.527
SUPV3L1	1.788	38.405	-11.427	3.019	17.335	7.43	-3.112	27.217	54.017	9.394
SURF1	-7.332	-9.961	-13.954	-8.237	-10.67	-4.029	-4.087	-3.343	-16.647	-12.916
SURF2	-3.847	-5.517	-10.997	-3.996	-7.848	-9.95	0.682	-6.951	-13.592	-7.141
SURF4	-5.212	-1.661	-8.839	-0.954	-3.314	-8.598	-1.965	-11.505	-17.044	-9.341
SURF6	1.883	-21.809	-0.777	-0.2	-0.912	0.086	1.745	9.416	3.124	-25.111
SUSD1	-13.376	-16.843	-12.048	-0.9	-5.507	-11.849	-4.257	-15.958	-7.322	-19.544
SUSD2	-10.879	-14.969	-11.483	-9.436	-9.061	-9.455	-3.613	-17.568	-15.694	-13.9
SUSD3	-12.686	-17.725	-16.941	-10.068	-10.003	-11.72	-7.216	-17.286	-18.54	-16.103
SUSD4	-1.679	-9.81	-5.67	-2.922	-3.142	-6.485	4.54	-10.061	-6.261	-6.15
SUSD5	-8.296	-13.038	-10.466	-4.617	-1.735	-8.152	0.96	-9.759	-9.214	-12.142
SUV39H1	-8.161	-15.808	-18.128	-3.939	-7.774	-15.119	-2.429	-13.862	-15.568	-15.171
SUV39H2	-2.271	-9.736	-6.245	-10.659	-5.683	-7.173	-0.309	2.4	-11.189	-9.924
SUV420H1	-0.439	-2.845	-3.619	-0.903	-16.732	-4.306	0.271	-1.741	-5.063	-1.235
SUV420H2	-9.797	-17.123	-13.56	-12.044	-12.116	-16.029	-4.624	-17.626	-19.283	-18.576
SUZ12	1.614	-7.968	11.526	-4.844	4.411	-7.906	-0.055	-2.88	-15.403	-2.915
SV2A	-9.838	-30.861	-12.698	-9.132	-10.932	-12.867	-7.532	-15.452	-21.385	-14.243
SV2B	-11.212	-14.269	-18.414	-9.451	-13.226	-15.13	-6.264	-18.058	-17.019	-18.617
SV2C	-8.611	-16.837	-12.114	-6.581	-5.43	-7.551	-3.555	-12.946	-13.01	-15.693
SVEP1	-10.837	-17.955	-15.112	-5.409	-10.894	-12.308	-5.245	-22.405	-17.759	-15.69
SVIL	-6.82	-16.579	-14.097	-7.334	-11.143	-13.195	-3.315	-18.106	-18.342	-17.086
SVIP	2.209	-3.352	-6.693	-3.837	-3.785	-7.232	-4.333	-11.617	-3.506	-6.154
SVOPL	-10.689	-12.717	-7.191	-7.869	-5.687	-9.24	1.209	-12.985	-10.509	-13.513
SWAP70	-8.45	-8.083	-16.139	-0.439	-15.074	-15.707	3.163	-6.569	-6.58	-16.381
SWSAP1	-8.994	-10.484	-10.384	-4.911	-3.937	-12.923	1.225	-17.044	-11.201	-11.089
SWT1	-6.331	-12.492	-8.834	0.154	-6.534	-9.095	-0.617	-13.031	-4.432	-11.637
SYAP1	-7.278	-13.184	-7.552	-7.558	-6.915	-11.604	-5.264	-17.287	-15.558	-10.927
SYBU	-11.001	-23.46	-19.603	-10.956	-11.976	-14.521	-5.078	-15.78	-27.124	-20.974
SYCE1	-11.126	-15.809	-11.757	-8.62	-12.641	-12.093	-4.744	-16.758	-19.7	-17.781
SYCE1L	-5.874	-18.195	-12.721	-7.55	-11.629	-15.736	-4.733	-15.266	-15.205	-13.087
SYCE2	-7.914	-13.821	-14.389	-7.812	-11.941	-18.498	-3.06	-25.293	-22.359	-19.421
SYCE3	-5.712	-17.809	-9.197	-5.47	-11.896	-15.041	-1.058	-14.16	-17.231	-18.143
SYCN	-7.567	-11.675	-14.14	-9.296	-13.16	-13.647	-2.984	-18.071	-17.506	-16.801
SYCP1	-0.924	-13.925	-23.194	1.763	-8.073	-16.985	-7.903	-21.409	-16.109	-15.89
SYCP2	-3.63	-10.464	-11.872	-4.739	-12.048	-8.66	-5.543	-9.78	-13.817	-12.177
SYCP2L	-6.535	-14.252	-8.421	-3.716	-9.569	-11.512	-3.336	-13.99	-18.265	-12.3
SYCP3	-1.615	-11.686	-12.648	-4.598	-7.29	-10.898	-2.895	-8.202	-10.522	-11.674
SYDE1	-5.028	-12.894	-11.44	-9.358	-6.536	-12.123	1.865	-15.615	-11.627	-15.845
SYDE2	-7.319	-16.336	-14.817	-10.917	-11.711	-11.868	-3.437	-15.108	-16.019	-21.029
SYF2	4.339	-1.126	12.733	2.088	-0.499	16.791	0.772	12.791	20.316	9.901
SYK	-9.252	-15.109	-14.586	-5.829	-10.518	-10.121	-5.355	-18.01	-13.164	-15.569
SYMPK	4.698	14.79	15.841	-1.15	3.449	15.028	0.284	33.788	30.946	23.24
SYN1	-12.237	-11.024	-13.006	-7.99	-5.678	-9.61	-0.168	-12.097	-12.324	-10.851
SYN3	-13.983	-15.256	-15.348	-10.168	-9.332	-12.235	-1.7	-16.651	-14.282	-19.433
SYNC	-7.63	-12.386	-15.329	-9.991	-9.106	-8.573	-5.325	-17.872	-13.847	-15.57
SYNCRIP	2.276	15.029	-0.303	-1.694	-0.186	-1.965	-0.539	-8.421	-9.231	-2.101
SYNDIG1	-12.665	-13.973	-13.033	-7.123	-11.097	-10.278	-4.488	-15.918	-16.481	-16.628
SYNDIG1L	-8.742	-14.575	-14.215	-9.198	-16.328	-12.153	-4.58	-15.6	-23.24	-15.412
SYNE1	-9.4	-8.746	-12.608	-1.873	-7.994	-8.482	1.796	-14.27	-9.932	-12.378
SYNE2	-28.972	-41.519	-40.018	-29.019	-31.962	-33.388	-8.203	-45.778	-46.716	-32.018
SYNE3	-13.618	-16.077	-16.856	-12.881	-11.117	-14.062	-1.374	-22.241	-19.76	-18.097
SYNE4	-9.146	-13.919	-14.896	-3.912	-9.376	-16.147	-3.255	-17.513	-18.005	-14.978
SYNGAP1	-10.346	-15.299	-16.388	-8.297	-10.421	-14.186	-6.542	-18.052	-13.891	-16.278
SYNGR1	-8.2	-14.715	-11.862	-6.945	-6.818	-14.32	-6.744	-14.905	-12.187	-13.333
SYNGR2	-9.754	-13.64	-11.194	-5.755	-12.096	-12.313	-6.069	-13.42	-10.544	-15.383
SYNGR3	-10.243	-13.062	-10.863	-10.545	-8.144	-8.872	0.018	-15.295	-10.102	-9.237
SYNGR4	-9.957	-18.252	-15.507	-4.663	-7.79	-12.453	-5.257	-21.029	-14.056	-14.669
SYNJ1	-7.083	-15.553	-16.213	-6.288	-9.488	-14.474	1.946	-12.194	-17.169	-15.211
SYNJ2	-8.236	-10.025	-9.209	-3.22	-6.618	-6.455	2.088	-10.683	-12.286	-10.139
SYNJ2BP	-10.392	-12.687	-8.858	-7.255	-7.647	-8.229	0.553	-13.426	-16.344	-13.196
SYNPO	-11.416	-13.21	-16.015	-13.846	-16.066	-14.114	-6.948	-24.724	-25.285	-15.309
SYNPO2	-11.839	-16.997	-15.835	-13.078	-8.955	-13.888	-5.186	-21.358	-18.935	-15.888
SYNPO2L	-2.567	-9.551	-6.261	-4.263	-5.086	-11.293	-2.419	-14.089	-4.407	-9.574
SYNPR	-10.321	-16.95	-16.283	-5.599	-11.657	-15.711	-3.209	-18.134	-14.029	-16.05
SYNRG	-10.478	-15.439	-16.888	-10.791	-9.863	-10.314	-5.089	-32.428	-15.512	-17.165
SYP	-7.085	-15.563	-13.787	-6.608	-12.451	-11.924	-3.164	-17.354	-15.86	-17.212
SYPL1	-7.165	-8.469	-16.127	-6.779	-13.094	-11.986	-3.497	-12.197	-17.072	-15.854
SYPL2	-9.604	-18.22	-16.887	-7.781	-8.268	-11.1	-1.482	-21.932	-14.457	-15.836
SYS1	-3.503	18.843	0.764	8.142	11.529	-3.663	-5.709	41.499	10.351	38.632
SYT1	-1.065	-8.007	-11.323	-5.351	-10.962	-6.544	-2.188	-10.95	-16.305	-15.343
SYT10	-10.307	-12.09	-18.533	-11.326	-13.876	-15.901	-4.491	-18.015	-20.102	-19.124
SYT11	-8.489	-16.023	-14.453	-4.861	-10.491	-14.371	-5.472	-13.869	-19.113	-20.753
SYT12	-9.746	-14.031	-17.309	-7.694	-12.581	-15.93	-5.717	-19.111	-19.828	-20.259
SYT13	-12.823	-16.415	-13.397	-11.019	-10.1	-9.583	-2.407	-17.608	-14.982	-14.127
SYT14	-4.58	-12.108	-10.106	-7.679	-6.897	-11.511	-2.787	-11.863	-12.828	-12.221
SYT15	-0.218	-3.484	-4.072	2.876	2.949	0.655	-2.005	-2.13	-6.34	0.071
SYT16	-8.913	-12.925	-12.965	-10.813	-11.236	-9.819	-6.035	-13.627	-21.696	-18.504
SYT17	-8.344	-14.502	-12.26	-11.562	-7.843	-14.043	-3.879	-12.093	-11.875	-16.708
SYT2	-1.749	-8.621	-5.826	0.652	-6.55	-7.307	-3.723	-17.336	-13.054	-5.91
SYT3	-10.954	-13.343	-13.27	-4.045	-13.791	-8.979	-6.387	-14.783	-14.535	-15.061
SYT4	-3.732	-15.78	-14.426	-11.503	-9.589	-16.796	-3.487	-20.152	-17.414	-19.996
SYT5	-9.042	-11.135	-14.822	-9.814	-9.371	-14.455	-2.941	-18.073	-14.391	-15.013
SYT6	-12.983	-11.039	-17.034	-8.429	-9.033	-12.729	-5.143	-17.225	-18.676	-20.401
SYT7	-4.669	-7.192	-6.923	-4.548	-5.096	-9.34	-4.131	-16.427	-14.89	-10.18
SYT8	-8.569	-20.914	-13.772	-13.597	-12.416	-14.077	-6.864	-19.68	-20.055	-15.525
SYT9	-11.279	-13.9	-17.414	-9.577	-10.182	-12.272	-5.258	-16.329	-18.085	-18.851
SYTL1	-9.008	-13.865	-12.399	-4.808	-10.508	-5.1	-3.928	-13.773	-24.151	-12.617
SYTL2	-29.725	-40.086	-44.467	-19.439	-30.228	-36.795	-8.811	-52.049	-40.514	-52.29
SYTL3	-12.296	-19.494	-18.051	-13.282	-14.222	-18.961	-9.423	-19.29	-22.092	-16.671
SYTL4	-7.61	-10.126	-8.907	-9.168	-5.672	-10.151	-4.658	-15.718	-13.943	-13.855
SYTL5	-9.608	-14.341	-11.113	-7.707	-7.758	-14.129	-2.56	-14.85	-19.771	-18.877
SYVN1	-3.827	-9.714	-10.899	1.392	12.972	1.329	-3.711	-12.761	13.732	-10.48
SZRD1	-9.544	-7.626	-16.186	-8.252	-6.06	-10.493	-0.9	-9.909	-10.496	-8.645
SZT2	-13.47	-18.21	-12.763	-7.005	-13.03	-10.972	-3.3	-21.847	-29.964	-28.223
T	-5.593	-12.319	-11.321	-9.117	-12.777	-11.126	-5.251	-14.278	-15.611	-12.649
TAAR1	3.401	-1.666	-6.892	0.533	-0.373	-6.508	6.107	-9.417	-1.497	-7.087
TAAR2	-1.857	-8.524	-12.51	-5.888	-8.62	-10.361	-3.72	-15.445	-13.741	-10.317
TAAR5	-12.096	-14.326	-15.28	-6.313	-10.051	-15.062	-6.982	-18.975	-16.928	-14.224
TAAR6	-8.846	-13.471	-11.053	-4.561	-7.403	-9.536	-4.272	-14.001	-10.404	-12.592
TAAR8	-6.363	-12.89	-12.197	-5.059	-8.834	-12.27	-1.914	-12.481	-16.714	-13.669
TAB1	-5.255	-12.885	-13.143	-6.509	-9.851	-14.978	-6.861	-13.439	-20.349	-18.096
TAB2	-3.144	-13.967	-14.929	-11.536	-11.979	-13.584	-3.997	-14.836	-14.448	-16.631
TAB3	-9.585	-9.077	-11.389	-1.619	-6.637	-10.979	-2.938	-18.473	-13.862	-14.092
TAC1	-6.435	-17.186	-10.254	-5.988	-9.008	-14.983	-0.501	-21.8	-16.93	-25.452
TAC3	-6.954	-19.454	-13.508	-4.68	-5.343	-16.102	-6.388	-18.277	-20.014	-12.948
TAC4	-8.274	-10.833	-6.677	-1.678	-5.01	-7.711	-2.736	-11.489	-14.501	-9.209
TACC1	-6.266	-5.072	-7.756	-4.21	-3.744	-8.405	-1.397	-12.674	-13.398	-12.556
TACC2	-10.669	-10.725	-11.841	-7.442	-9.074	-9.361	-4.152	-17.914	-10.358	-16.479
TACC3	3.9	-14.791	-14.138	-2.598	-14.859	-6.251	-3.337	-4.503	-1.028	-6.219
TACO1	-6.228	-19.453	-13.933	-9.13	-14.12	-13.271	-1.431	-17.455	-11.224	-16.918
TACR1	-8.838	-14.04	-9.555	-11.259	-7.125	-14.191	-2.983	-14.219	-16.149	-12.094
TACR2	-6.479	-8.357	-12.779	-6.546	-7.863	-15.063	-6.739	-15.251	-14.781	-12.433
TACR3	-7.084	-15.68	-11.76	-7.345	-10.572	-4.188	2.622	-14.873	-14.085	-16.01
TACSTD2	-14.876	-11.202	-12.585	-10.998	-8.237	-13.112	-2.965	-16.02	-17.206	-14.741
TADA1	-9.102	-17.526	-12.649	-17.465	-2.223	-11.443	-1.649	-9.844	-15.145	-16.775
TADA2A	1.574	-2.758	-3.496	1.578	0.075	-1.449	1.89	-8.273	-2.087	2.392
TADA2B	-10.09	-15.914	-12.252	-20.876	10.645	-0.353	-2.003	-16.176	-11.285	-15.843
TADA3	-9.205	-12.625	-6.705	-12.187	-9.931	-5.917	-5.872	-7.614	-11.233	-13.975
TAF1	8.018	23.786	33.39	18.3	29.345	22.048	9.198	23.906	21.214	30.129
TAF10	3.393	19.395	6.097	3.364	1.731	-4.751	6.115	0.967	-6.147	15.102
TAF11	-2.747	-9.815	-4.957	-2.23	-8.465	-8.097	-1.798	-7.798	-13.769	-5.935
TAF12	4.318	22.209	-2.266	6.544	17.127	13.411	7.613	19.441	14.189	20.909
TAF13	0.486	-13.473	-4.226	-7.053	-0.16	-2.095	-0.676	-10.97	-9.891	-8.136
TAF15	-15.705	-24.704	-28.198	-19.141	-31.292	-33.483	-17.471	-26.061	-29.752	-32.661
TAF1A	-0.935	-2.934	12.777	-2.428	3.426	1.567	-3.732	4.211	9.258	2.543
TAF1B	7.521	5.826	16.205	5.957	5.627	7.203	3.68	12.289	0.229	19.36
TAF1C	0.185	16.743	18.695	-0.502	13.286	20.509	-4.103	12.828	11.138	12.921
TAF1D	-7.486	-2.061	-0.839	0.736	-3.76	-4.407	-2.347	-4.006	0.122	-6.303
TAF1L	-4.431	-18.915	-9.371	-15.626	-10.504	-15.46	-0.037	-13.376	-17.92	-14.311
TAF2	8.497	-2.145	20.19	-0.8	0.971	4.614	1.01	20.744	6.23	14.421
TAF3	-6.181	-0.416	1.311	-0.828	-2.119	-9.852	-3.016	-5.613	-5.785	-3.318
TAF4	-1.404	-2.625	-3.357	1.415	0.056	-7.133	4.542	-5.028	-6.685	-3.665
TAF4B	-1.065	-14.068	-9.165	-2.903	-1.119	-6.154	0.749	-5.557	-10.217	-8.196
TAF5	-5.102	-7.199	-6.941	8.374	-5.925	1.408	3.783	4.587	-10.582	3.41
TAF5L	-7.437	-17.119	-4.444	-16.005	3.314	-3.555	-2.138	-21.391	-22.01	-20.022
TAF6	6.04	25.549	12.932	9.073	12.652	1.255	2.3	35.069	25.388	34.383
TAF6L	-6.05	-12.384	-12.804	-16.95	8.237	-2.799	-2.674	-11.779	-10.631	-12.419
TAF7	-1.143	9.173	16.876	4.098	8.205	10.164	0.189	9.543	11.041	-3.099
TAF7L	-3.611	-15.114	-12.202	-11.106	-10.803	-11.986	-2.174	-13.126	-16.877	-15.262
TAF8	0.088	-2.393	-1.796	2.882	-0.411	3.307	3.211	1.677	1.634	1.327
TAF9	-12.973	-12.973	-17.924	-7.547	-10.809	-9.952	-4.618	-27.478	-18.911	-26.737
TAF9B	-3.059	-5.981	-13.486	-5.535	-9.89	-8.012	-8.029	-13.463	-15.009	-13.994
TAGAP	-16.356	-31.437	-31.005	-19.704	-21.873	-29.191	-6.506	-44.798	-36.194	-36.024
TAGLN	-5.321	-5.37	-12.355	-7.398	-8.369	-8.028	-4.802	-11.611	-18.444	-10.775
TAGLN2	-0.599	7.206	-7.985	3.264	-2.726	-5.614	-2.625	-10.443	-12.322	-7.903
TAGLN3	-5.331	-11.08	-12.751	-5.624	-7.178	-6.969	1.03	-13.789	-11.055	-9.009
TAL1	-11.983	-13.598	-13.789	-12.337	-11.474	-14.841	-5.206	-15.265	-19.482	-19.466
TAL2	-8.511	-12.358	-9.599	-8.34	-10.225	-11.879	-2.285	-10.117	-20.718	-8.223
TALDO1	-2.052	-14.104	-8.348	-2.112	-5.374	-9.425	-0.834	-11.882	-6.487	-7.632
TAMM41	-5.013	-12.833	-3.962	-4.742	-7.763	5.499	-1.338	-1.903	2.056	-11.127
TANC1	-8.987	-12.477	-10.11	-11.469	-8.491	-8.668	-2.627	-13.468	-22.012	-13.521
TANC2	-5.879	-9.522	-10.295	-7.483	-6.775	-7.805	-0.571	-14.168	-10.868	-9.954
TANGO2	-22.832	-35.623	-38.739	-17.396	-19.532	-31.276	-6.427	-38.787	-32.288	-33.707
TANGO6	3.178	2.056	18.219	2.299	3.671	15.255	-1.649	45.379	49.993	39.197
TANK	-5.187	-15.663	-22.15	-7.315	-10.58	-19.909	-6.493	-17.86	-15.316	-20.09
TAOK1	-8.13	-16.542	-17.371	-23.504	-14.329	-19.029	-5.874	-19.896	-21.202	-20.904
TAOK2	-8.045	-17.822	-14.957	-6.259	-13.612	-13.076	-5.223	-22.904	-17.612	-20.406
TAOK3	-7.152	-19.093	-17.642	-10.184	-6.535	-14.34	0.812	-16.155	-14.192	-14.797
TAP1	2.702	-3.783	-2.746	1.322	3.308	10.667	11.212	-1.946	-0.232	-4.594
TAP2	-12.952	-19.559	-17.396	-11.064	-14.234	-12.316	-1.675	-20.769	-12.582	-17.039
TAPBP	-1.731	-8.482	-12.436	-5.11	-10.844	-8.005	-1.567	-12.705	-13.264	-11.171
TAPBPL	-11.055	-14.846	-11.804	-4.848	-10.471	-14.9	-5.231	-19.623	-16.203	-13.411
TAPT1	-5.092	-0.942	-11.479	-1.331	-5.583	-8.378	-0.569	-15.594	-5.363	-11.959
TARBP1	-4.29	-14.963	-11.739	-5.021	-8.289	-13.543	-1.408	-17.449	-21.853	-15.165
TARBP2	-3.339	-5.599	-13.636	-2.463	-8.463	-7.69	-1.895	-17.547	-11.279	-11.747
TARDBP	10.943	0.23	9.669	2.759	12.371	5.776	1.553	6.972	-0.769	13.608
TARM1	-6.929	-7.916	-11.323	-3.06	-8.081	-1.058	-2.518	-12.936	-10.19	-16.574
TARS	15.849	53.691	34.722	30.341	6.626	28.269	10.192	58.366	65.702	47.848
TARS2	-4.8	0.138	-12.902	-12.163	-11.475	-0.34	-5.489	-6.203	2.143	-7.544
TARSL2	-5.834	-14.22	-18.927	-8.625	-10.805	-12.453	-2.552	-16.258	-17.592	-10.211
TAS1R1	-10.392	-20.067	-16.313	-6.497	-12.075	-12.781	-3.632	-19.437	-15.341	-21.577
TAS1R2	-11.31	-15.381	-14.766	-7.64	-7.951	-9.574	-3.076	-19.416	-14.217	-14.478
TAS1R3	-8.369	-16.736	-12.669	-11.598	-10.205	-13.2	-1.985	-18.902	-16.998	-14.407
TAS2R1	-4.793	-16.814	-9.843	-4.43	-5.142	-10.474	-3.518	-14.89	-10.897	-11.619
TAS2R10	2.861	-5.722	-5.507	-0.655	-4.829	-3.175	-1.402	-6.467	-1.47	-9.331
TAS2R13	-4.114	-9.45	-11.451	-6.279	-7.223	-7.426	-1.145	-14.371	-5.394	-5.886
TAS2R14	-2.639	-10.531	-11.882	-7.409	-5.89	-11.589	-0.307	-7.133	-11.016	-13.842
TAS2R16	-12.27	-19.479	-15.668	-11.169	-9.923	-16.803	-5.037	-18.116	-13.554	-23.329
TAS2R19	-3.98	-7.39	-14.723	-4.361	-8.86	-12.657	-1.375	-10.027	-10.948	-6.465
TAS2R20	-7.042	-16.347	-13.723	-11.84	-17.004	-14.023	-3.004	-16.136	-11.275	-10.457
TAS2R3	-10.417	-12.712	-18.306	-10.088	-9.535	-17.309	-6.046	-18.146	-15.048	-16.508
TAS2R30	-5.983	-5.685	-3.025	-4.628	-1.517	-1.255	-0.131	-5.4	-5.116	-6.145
TAS2R31	-11.078	-14.597	-15.935	-7.926	-8.286	-13.195	-1.13	-16.999	-16.038	-17.293
TAS2R38	-13.033	-15.857	-19.85	-8.889	-12.017	-12.447	-6.013	-17.954	-16.803	-20.668
TAS2R39	-0.056	-13.393	-13.685	-7.393	-11.402	-10.875	-0.89	-14.265	-10.96	-15.247
TAS2R4	-10.438	-13.033	-16.843	-11.631	-12.718	-16.382	-5.094	-23.738	-13.834	-18.494
TAS2R40	-6.336	-13.163	-12.248	-7.575	-9.511	-11.797	-2.502	-13.076	-19.729	-22.097
TAS2R41	-8.794	-3.142	-15.492	-1.058	-2.907	-10.471	-3.908	-18.051	-16.672	-18.743
TAS2R42	-6.463	-13.569	-13.435	-12.836	-6.22	-20.942	-3.657	-21.169	2.563	-16.736
TAS2R43	-4.353	-4.494	-11.942	-7.038	-0.555	-8.492	-0.868	-12.015	-8.998	-8.067
TAS2R46	0.364	-3.006	-8.229	-5.233	0.111	-1.179	8.259	-7.59	-7.518	-5.414
TAS2R5	-1.681	-8.233	-10.537	-2.501	-8.692	-2.924	1.171	-13.205	-9.798	-13.161
TAS2R50	-8.359	-10.319	-13.09	-3.006	-8.917	-15.899	-1.095	-13.894	-13.334	-10.303
TAS2R60	-12.297	-23.364	-24.713	-13.775	-21.224	-24.748	-8.24	-25.641	-25.778	-23.882
TAS2R7	-1.576	-12.443	-11.899	-4.608	-8.888	-8.106	-3.292	-14.408	-12.537	-13.404
TAS2R8	-5.946	-13.346	-15.655	-2.751	-8.949	-13.653	-4.852	-17.775	-16.074	-17.045
TAS2R9	-9.347	-20.046	-8.201	-1.506	-5.656	-9.081	-0.414	-13.392	-18.695	-18.214
TASP1	-4.957	-5.803	-8.119	-6.039	-5.557	-5.67	-2.821	-8.274	-9.699	-6.903
TAT	-7.09	-16.068	-17.857	-8.096	-14.073	-16.719	-5.09	-21.75	-15.853	-17.248
TATDN1	-1.023	-11.798	-9.485	-1.225	-8.316	-13.33	0.053	-12.539	-4.853	-10.957
TATDN2	-5.432	-14.984	-9.77	-2.778	-7.371	-9.253	-2.645	-11.53	-13.049	-10.521
TATDN3	-8.156	-14.241	-17.791	-10.496	-14.517	-13.882	-2.168	-18.338	-11.406	-18.117
TAX1BP1	-4.277	-3.294	-4.619	-6.966	-10.111	-8.215	3.164	-12.287	-10.073	2.086
TAX1BP3	0.575	2.651	-5.598	-1.047	-3.393	-2.758	-3.03	-3.854	-6.992	-3.056
TAZ	-9.554	1.567	-14.563	-7.835	-3.199	-0.128	0.999	-15.622	-11.53	-17.367
TBATA	-4.596	-15.975	-17.3	-12.111	-13.391	-16.076	-5.862	-19.951	-17.955	-14.738
TBC1D1	-12.789	-14.786	-11.463	-7.033	-5.988	-9.723	-1.574	-16.767	-16.735	-12.032
TBC1D10A	-8.656	-17.782	-17.199	-10.418	-10.792	-16.731	-4.099	-17.63	-18.839	-14.445
TBC1D10B	-8.064	-14.458	-13.401	15.861	-6.994	-4.075	0.357	-13.023	-15.03	-13.216
TBC1D10C	-4.834	-2.924	0.211	-3.378	-0.824	-5.511	1.492	-2.741	-5.553	-7.02
TBC1D12	-8.823	-12.4	-16.521	-3.945	-6.74	-9.059	-3.469	-16.452	-13.411	-16.165
TBC1D13	-5.686	-12.777	-13.942	-5.603	-7.104	-7.921	-3.669	-10.365	-15.473	-11.474
TBC1D14	-10.844	-17.929	-11.754	-9.398	-9.393	-10.449	-4.967	-11.929	-5.748	-15.123
TBC1D15	-7.598	-15.378	-13.213	-6.127	-12.077	-8.355	0.133	-17.102	-8.172	-13.115
TBC1D16	-8.105	-11.078	-14.469	-9.07	-6.47	-14.005	-5.451	-17.581	-11.998	-14.859
TBC1D17	-1.515	-12.446	-14.341	-6.506	-6.725	-9.019	-4.911	-14.36	-12.838	-11.662
TBC1D19	0.103	-13.339	-9.765	-8.579	-8.613	-6.299	-1.251	-12.885	-15.824	-14.8
TBC1D2	-8.131	-17.066	-14.2	-6.633	-7.126	-8.537	-6.254	-18.049	-17.093	-16.456
TBC1D20	-5.029	-3.174	-15.457	-8.275	-12.89	-11.209	-2.216	-12.743	-13.554	-8.564
TBC1D21	-9.052	-13.501	-12.619	-7.509	-8.267	-11.747	-5.862	-16.934	-17.367	-14.962
TBC1D22A	-9.349	-14.887	-13.008	-9.41	-12.076	-12.336	-5.676	-19.589	-16.419	-15.392
TBC1D22B	-11.04	-17.312	-6.336	-6.565	-11.809	-12.577	-1.695	-19.607	-12.739	-8.316
TBC1D23	-3.384	-7.954	-14.026	-6.812	-4.824	-7.861	-0.871	-10.072	-9.513	-15.3
TBC1D24	-7.421	-20.069	-12.446	-3.087	-11.043	-11.149	-1.821	-18.043	-11.511	-15.682
TBC1D25	-10.325	-13.613	-16.584	-8.966	-7.909	-11.62	0.407	-8.003	-10.507	-12.153
TBC1D26	-6.946	-10.493	-9.194	-5.633	-4.445	-11.589	-1.173	-14.931	-11.62	-6.939
TBC1D28	-1.338	-7.815	-3.967	-1.38	-2.632	-4.959	-0.38	-9.513	-11.02	-6.771
TBC1D29	-4.627	-10.556	-16.47	-5.577	-11.248	-14.025	-3.107	-20.839	-18.876	-14.328
TBC1D2B	-6.17	-8.809	-8.861	0.156	-5.83	-9.41	0.248	-11.423	-12.851	-8.91
TBC1D30	-5.626	-14.752	-10.907	-3.517	-6.865	-12.581	-1.289	-10.908	-13.494	-9.376
TBC1D31	-10.711	-9.77	-15.666	-5.28	-15.283	-10.327	-3.017	-23.08	-15.818	-15.017
TBC1D32	-6.946	-11.324	-18.474	-11.823	-12.428	-13.188	-5.664	-20.417	-14.584	-20.698
TBC1D3F	0.534	7.986	4.455	2.943	4.604	8.327	2.22	3.913	3.672	5.033
TBC1D4	-10.198	-12.245	-12.931	-9.913	-8.883	-11.072	-2.694	-16.979	-13.357	-12.897
TBC1D5	1.535	-2.813	-7.577	-1.633	-2.173	-2.814	-1.533	-10.645	-7.828	-9.676
TBC1D7	-1.81	-10.701	-13.77	-1.797	-10.568	-4.636	-5.73	-14.463	-13.986	-11.359
TBC1D8	-10.489	-10.626	-10.086	-3.495	-2.998	-12.973	-1.675	-16.286	-16.938	-14.077
TBC1D8B	-3.036	-13.639	-10.729	-8.479	-6.753	-8.877	-0.508	-10.687	-14.026	-14.555
TBC1D9	-3.675	-12.32	-11.924	-8.471	-11.413	-6.054	-0.787	-11.95	-15.006	-18.37
TBC1D9B	-9.185	-8.614	-10.879	-0.043	-2.407	-7.891	0.155	-5.721	-12.824	-5.202
TBCA	8.861	36.057	10.347	2.754	-2.762	12.5	3.753	11.399	3.899	1.49
TBCB	7.427	48.165	37.762	-0.072	-3.587	31.586	-1.272	34.107	35.848	29.349
TBCC	-9.62	-6.596	-2.335	-4.937	-0.956	1.289	-0.434	-1.538	1.484	-4.411
TBCCD1	-7.984	-13.517	-14.219	-11.816	-11.369	-13.15	-5.003	-22.577	-15.778	-17.716
TBCD	-1.647	-0.523	-1.94	-0.209	-6.951	14.129	-1.77	16.382	7.57	11.042
TBCE	-4.026	-5.041	-6.117	-5.757	-4.453	-2.758	-1.522	1.199	1.144	-6.259
TBCEL	-2.154	-12.208	-12.576	-4.906	-7.22	-11.768	-4.365	-12.219	-11.304	-11.744
TBCK	-8.563	-14.309	-13.863	-11.27	-17.008	-25.048	-5.127	-22.687	-19.758	-22.993
TBK1	0.291	-19.371	-9.838	-9.185	-9.502	-3.479	-0.582	-16.478	-13.462	-7.585
